year,month,day,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition
2018,7,1,11:00 AM,90,72,55,W,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,11:30 AM,91,72,52,W,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,12:00 PM,90,72,55,S,7,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,12:30 PM,90,72,55,S,7,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,1:00 PM,93,72,49,SW,7,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,1:30 PM,93,72,49,S,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,2:00 PM,93,72,49,SSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,1,2:30 PM,91,72,52,SSW,10,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,1,3:00 PM,91,72,52,S,14,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,1,3:30 PM,86,73,66,WSW,15,0,28.6,0.0,0.0,Light Rain with Thunder
2018,7,1,4:00 PM,86,73,66,W,12,0,28.6,0.0,0.0,Thunder
2018,7,1,4:30 PM,88,73,62,NNW,8,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,1,5:00 PM,84,73,70,N,12,0,28.6,0.0,0.0,Partly Cloudy
2018,7,1,5:30 PM,82,73,74,NNE,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,1,6:00 PM,81,73,79,NE,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,1,6:30 PM,82,73,74,NNE,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,1,7:00 PM,82,73,74,E,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,1,7:30 PM,82,73,74,VAR,2,0,28.6,0.0,0.0,Fair
2018,7,1,8:00 PM,81,73,79,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,1,8:30 PM,81,73,79,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,9:00 PM,82,72,70,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,9:30 PM,81,73,79,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,10:00 PM,81,75,84,NNE,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,10:30 PM,79,75,89,N,6,0,28.7,0.0,0.0,Partly Cloudy
2018,7,1,11:00 PM,79,73,83,N,5,0,28.7,0.0,0.0,Fair
2018,7,1,11:30 PM,79,73,83,NE,5,0,28.7,0.0,0.0,Fair
2018,7,2,12:00 AM,79,73,83,NNE,5,0,28.7,0.0,0.0,Fair
2018,7,2,12:30 AM,79,73,83,NE,3,0,28.7,0.0,0.0,Fair
2018,7,2,1:00 AM,79,73,83,NW,3,0,28.7,0.0,0.0,Fair
2018,7,2,1:30 AM,79,73,83,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,2,2:00 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,2,2:30 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,2,3:00 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,2,3:30 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,2,4:00 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,2,4:30 AM,75,73,94,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,2,5:00 AM,75,73,94,VAR,2,0,28.7,0.0,0.0,Fair
2018,7,2,5:30 AM,75,73,94,W,3,0,28.7,0.0,0.0,Fair
2018,7,2,6:00 AM,75,72,89,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,2,6:30 AM,77,73,89,VAR,2,0,28.7,0.0,0.0,Fair
2018,7,2,7:00 AM,81,73,79,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,2,7:30 AM,81,72,74,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,8:00 AM,82,73,74,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,8:30 AM,84,72,66,S,7,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,9:00 AM,84,72,66,SSW,9,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,9:30 AM,82,72,70,SW,6,0,28.7,0.0,0.0,Fair
2018,7,2,10:00 AM,86,72,62,VAR,2,0,28.7,0.0,0.0,Fair
2018,7,2,10:30 AM,88,72,58,S,5,0,28.7,0.0,0.0,Fair
2018,7,2,11:00 AM,88,70,55,SSE,5,0,28.7,0.0,0.0,Fair
2018,7,2,11:30 AM,90,72,55,SSE,3,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,12:00 PM,90,70,52,S,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,12:30 PM,90,70,52,S,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,1:00 PM,90,70,52,SW,7,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,1:30 PM,91,72,52,SSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,2:00 PM,93,72,49,SW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,2:30 PM,93,72,49,WSW,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,3:00 PM,93,70,46,SSW,9,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,3:30 PM,95,73,49,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,4:00 PM,91,70,49,SSW,10,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,4:30 PM,91,70,49,WSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,5:00 PM,90,73,59,NW,8,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,5:30 PM,91,73,55,NNW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,6:00 PM,90,73,59,WNW,5,0,28.6,0.0,0.0,Showers in the Vicinity
2018,7,2,6:30 PM,86,73,66,N,9,0,28.6,0.0,0.0,Showers in the Vicinity
2018,7,2,7:00 PM,86,73,66,NNE,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,7:30 PM,84,73,70,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,8:00 PM,86,72,62,WSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,8:30 PM,86,72,62,SW,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,9:00 PM,86,70,58,SSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,2,9:30 PM,86,72,62,S,7,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,10:00 PM,84,72,66,S,6,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,10:30 PM,84,70,62,S,10,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,11:00 PM,82,72,70,S,8,0,28.7,0.0,0.0,Partly Cloudy
2018,7,2,11:30 PM,82,72,70,SSE,6,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,12:00 AM,81,72,74,SSW,7,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,12:30 AM,81,72,74,S,7,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,1:00 AM,81,70,70,SSW,8,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,1:30 AM,81,70,70,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,2:00 AM,79,72,78,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,2:30 AM,79,72,78,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,3:00 AM,79,72,78,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,3:30 AM,79,72,78,VAR,2,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,4:00 AM,79,72,78,NW,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,4:30 AM,79,72,78,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,5:00 AM,79,73,83,N,3,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,5:30 AM,79,73,83,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,6:00 AM,79,73,83,VAR,2,0,28.7,0.0,0.0,Mostly Cloudy
2018,7,3,6:30 AM,79,73,83,CALM,0,0,28.7,0.0,0.0,Mostly Cloudy
2018,7,3,7:00 AM,79,72,78,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,7:30 AM,81,72,74,ESE,3,0,28.7,0.0,0.0,Fair
2018,7,3,8:00 AM,82,72,70,S,3,0,28.7,0.0,0.0,Fair
2018,7,3,8:30 AM,82,72,70,CALM,0,0,28.7,0.0,0.0,Fair
2018,7,3,9:00 AM,88,72,58,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,9:30 AM,84,70,62,S,6,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,10:00 AM,86,70,58,S,6,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,10:30 AM,86,70,58,S,6,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,11:00 AM,86,70,58,S,7,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,11:30 AM,86,70,58,S,3,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,12:00 PM,88,70,55,SSW,6,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,12:30 PM,88,70,55,S,7,0,28.7,0.0,0.0,Mostly Cloudy
2018,7,3,1:00 PM,90,72,55,SSE,7,0,28.7,0.0,0.0,Mostly Cloudy
2018,7,3,1:30 PM,90,72,55,S,10,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,3,2:00 PM,90,70,52,S,10,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,3,2:30 PM,88,70,55,SSW,13,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,3,3:00 PM,88,70,55,SW,9,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,3:30 PM,90,72,55,WSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,4:00 PM,90,70,52,S,8,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,4:30 PM,90,72,55,SW,9,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,5:00 PM,90,72,55,SSW,9,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,5:30 PM,88,72,58,WSW,7,0,28.6,0.0,0.0,Fair
2018,7,3,6:00 PM,88,72,58,WSW,7,0,28.6,0.0,0.0,Fair
2018,7,3,6:30 PM,88,72,58,W,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,7:00 PM,86,72,62,WSW,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,7:30 PM,86,70,58,SW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,8:00 PM,84,70,62,S,8,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,8:30 PM,82,70,66,SSW,9,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,9:00 PM,81,70,70,SSW,10,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,9:30 PM,81,70,70,SSW,8,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,10:00 PM,81,70,70,SW,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,3,10:30 PM,81,70,70,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,11:00 PM,81,70,70,SSW,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,3,11:30 PM,81,70,70,S,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,12:00 AM,79,70,74,SW,3,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,12:30 AM,79,72,78,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,1:00 AM,79,70,74,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,1:30 AM,79,70,74,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,2:00 AM,79,70,74,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,2:30 AM,79,72,78,N,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,3:00 AM,77,72,83,VAR,2,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,3:30 AM,79,70,74,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,4:00 AM,77,72,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,4:30 AM,77,72,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,5:00 AM,77,72,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,5:30 AM,77,72,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,6:00 AM,75,72,89,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,6:30 AM,77,72,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,7:00 AM,77,72,83,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,7:30 AM,81,72,74,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,8:00 AM,81,72,74,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,8:30 AM,82,72,70,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,9:00 AM,82,72,70,SSE,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,9:30 AM,82,72,70,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,10:00 AM,84,72,66,SSE,6,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,10:30 AM,84,72,66,S,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,11:00 AM,86,70,58,SSW,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,11:30 AM,88,72,58,S,5,0,28.7,0.0,0.0,Partly Cloudy
2018,7,4,12:00 PM,90,72,55,WNW,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,12:30 PM,91,72,52,SSW,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,1:00 PM,90,72,55,SE,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,1:30 PM,90,72,55,S,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,2:00 PM,90,72,55,SSW,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,2:30 PM,91,72,52,W,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,3:00 PM,90,72,55,W,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,3:30 PM,93,72,49,W,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,4:00 PM,95,72,47,SSW,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,4:30 PM,93,72,49,WSW,8,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,5:00 PM,91,70,49,SW,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,5:30 PM,90,70,52,S,12,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,4,6:00 PM,88,73,62,WSW,17,0,28.6,0.0,0.0,Light Rain
2018,7,4,6:30 PM,79,73,83,NW,13,0,28.6,0.0,0.0,Light Rain
2018,7,4,7:00 PM,79,73,83,ENE,3,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,4,7:30 PM,79,73,83,SW,3,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,4,8:00 PM,79,75,89,WSW,6,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,4,8:30 PM,79,75,89,WSW,6,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,4,9:00 PM,79,75,89,WSW,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,9:30 PM,79,73,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,10:00 PM,81,73,79,S,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,10:30 PM,79,73,83,SW,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,11:00 PM,79,73,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,4,11:30 PM,79,73,83,W,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,12:00 AM,77,73,89,NNW,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,12:30 AM,77,73,89,NNW,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,1:00 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,1:30 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,2:00 AM,77,73,89,NW,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,2:30 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,3:00 AM,77,73,89,VAR,2,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,3:30 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,4:00 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,5,4:30 AM,75,72,89,VAR,2,0,28.6,0.0,0.0,Fair
2018,7,5,5:00 AM,75,72,89,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,5,5:30 AM,75,72,89,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,5,6:00 AM,75,72,89,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,5,6:30 AM,77,73,89,N,3,0,28.6,0.0,0.0,Fair
2018,7,5,7:00 AM,79,73,83,N,6,0,28.6,0.0,0.0,Fair
2018,7,5,7:30 AM,82,73,74,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,5,8:00 AM,84,72,66,S,5,0,28.6,0.0,0.0,Fair
2018,7,5,8:30 AM,82,72,70,S,7,0,28.6,0.0,0.0,Fair
2018,7,5,9:00 AM,84,73,70,SSW,6,0,28.6,0.0,0.0,Fair
2018,7,5,9:30 AM,84,72,66,SSW,8,0,28.6,0.0,0.0,Fair
2018,7,5,10:00 AM,88,73,62,SSE,7,0,28.6,0.0,0.0,Fair
2018,7,5,10:30 AM,88,72,58,WSW,5,0,28.6,0.0,0.0,Fair
2018,7,5,11:00 AM,90,72,55,S,3,0,28.6,0.0,0.0,Fair
2018,7,5,11:30 AM,90,72,55,S,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,12:00 PM,90,72,55,SSE,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,12:30 PM,90,72,55,SSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,1:00 PM,90,72,55,SW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,1:30 PM,93,72,49,W,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,2:00 PM,93,73,52,W,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,2:30 PM,91,73,55,W,9,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,3:00 PM,91,72,52,W,8,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,3:30 PM,91,73,55,SSW,8,0,28.6,0.0,0.0,Partly Cloudy
2018,7,5,4:00 PM,91,73,55,S,13,0,28.5,0.0,0.0,Partly Cloudy
2018,7,5,4:30 PM,91,72,52,S,12,0,28.5,0.0,0.0,Partly Cloudy
2018,7,5,5:00 PM,91,73,55,SSW,8,0,28.5,0.0,0.0,Partly Cloudy
2018,7,5,5:30 PM,91,72,52,S,12,0,28.5,0.0,0.0,Partly Cloudy
2018,7,5,6:00 PM,90,73,59,S,10,0,28.5,0.0,0.0,Partly Cloudy
2018,7,5,6:30 PM,90,73,59,SSW,10,0,28.5,0.0,0.0,Fair
2018,7,5,7:00 PM,88,73,62,SSW,9,0,28.5,0.0,0.0,Fair
2018,7,5,7:30 PM,86,73,66,SSW,9,0,28.6,0.0,0.0,Fair
2018,7,5,8:00 PM,84,73,70,WSW,5,0,28.6,0.0,0.0,Fair
2018,7,5,8:30 PM,84,73,70,SSW,6,0,28.6,0.0,0.0,Fair
2018,7,5,9:00 PM,82,73,74,WSW,7,0,28.6,0.0,0.0,Fair
2018,7,5,9:30 PM,82,73,74,WSW,8,0,28.6,0.0,0.0,Fair
2018,7,5,10:00 PM,82,72,70,WSW,7,0,28.6,0.0,0.0,Fair
2018,7,5,10:30 PM,82,72,70,WSW,8,0,28.6,0.0,0.0,Fair
2018,7,5,11:00 PM,82,73,74,SSW,10,0,28.6,0.0,0.0,Fair
2018,7,5,11:30 PM,81,73,79,SSW,8,0,28.6,0.0,0.0,Fair
2018,7,6,12:00 AM,81,72,74,SSW,7,0,28.6,0.0,0.0,Fair
2018,7,6,12:30 AM,81,72,74,S,8,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,1:00 AM,81,73,79,SSW,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,1:30 AM,79,73,83,SSW,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,2:00 AM,79,73,83,W,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,2:30 AM,79,73,83,WSW,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,3:00 AM,79,73,83,VAR,2,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,3:30 AM,79,72,78,SSW,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,4:00 AM,79,72,78,SSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,4:30 AM,79,72,78,SSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,5:00 AM,79,72,78,SW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,5:30 AM,79,72,78,SSW,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,6:00 AM,79,72,78,SSW,6,0,28.6,0.0,0.0,Fair
2018,7,6,6:30 AM,79,72,78,SSW,6,0,28.6,0.0,0.0,Fair
2018,7,6,7:00 AM,81,72,74,SW,6,0,28.6,0.0,0.0,Fair
2018,7,6,7:30 AM,82,70,66,SSW,7,0,28.6,0.0,0.0,Fair
2018,7,6,8:00 AM,82,70,66,SSW,10,0,28.6,0.0,0.0,Fair
2018,7,6,8:30 AM,82,70,66,SW,8,0,28.6,0.0,0.0,Fair
2018,7,6,9:00 AM,84,72,66,SSE,7,0,28.6,0.0,0.0,Fair
2018,7,6,9:30 AM,88,72,58,VAR,2,0,28.6,0.0,0.0,Fair
2018,7,6,10:00 AM,88,72,58,SSE,5,0,28.6,0.0,0.0,Fair
2018,7,6,10:30 AM,90,73,59,SSE,3,0,28.6,0.0,0.0,Fair
2018,7,6,11:00 AM,90,72,55,SSE,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,11:30 AM,90,72,55,ESE,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,12:00 PM,91,72,52,SE,7,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,12:30 PM,91,72,52,SSE,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,1:00 PM,93,72,49,ESE,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,1:30 PM,93,72,49,SSW,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,6,2:00 PM,93,72,49,SW,9,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,6,2:30 PM,88,73,62,W,9,0,28.6,0.0,0.0,Light Rain
2018,7,6,3:00 PM,90,73,59,WSW,5,0,28.5,0.0,0.0,Mostly Cloudy
2018,7,6,3:30 PM,93,72,49,VAR,2,0,28.5,0.0,0.0,Partly Cloudy
2018,7,6,4:00 PM,93,72,49,VAR,2,0,28.5,0.0,0.0,Partly Cloudy
2018,7,6,4:30 PM,93,72,49,S,7,0,28.5,0.0,0.0,Partly Cloudy
2018,7,6,5:00 PM,91,72,52,S,6,0,28.5,0.0,0.0,Partly Cloudy
2018,7,6,5:30 PM,91,72,52,S,8,0,28.5,0.0,0.0,Partly Cloudy
2018,7,6,6:00 PM,90,72,55,SSW,13,0,28.5,0.0,0.0,Partly Cloudy
2018,7,6,6:30 PM,88,73,62,SSW,12,0,28.5,0.0,0.0,Partly Cloudy
2018,7,6,7:00 PM,86,73,66,S,13,0,28.5,0.0,0.0,Partly Cloudy
2018,7,6,7:30 PM,84,72,66,S,8,0,28.6,0.0,0.0,Fair
2018,7,6,8:00 PM,84,72,66,S,7,0,28.6,0.0,0.0,Fair
2018,7,6,8:30 PM,84,72,66,S,8,0,28.6,0.0,0.0,Fair
2018,7,6,9:00 PM,82,73,74,SSW,7,0,28.6,0.0,0.0,Fair
2018,7,6,9:30 PM,82,73,74,SW,8,0,28.6,0.0,0.0,Fair
2018,7,6,10:00 PM,81,73,79,WSW,6,0,28.6,0.0,0.0,Fair
2018,7,6,10:30 PM,81,72,74,WSW,6,0,28.6,0.0,0.0,Fair
2018,7,6,11:00 PM,81,72,74,WSW,6,0,28.6,0.0,0.0,Fair
2018,7,6,11:30 PM,81,72,74,SSW,9,0,28.6,0.0,0.0,Fair
2018,7,7,12:00 AM,81,72,74,SSW,6,0,28.6,0.0,0.0,Fair
2018,7,7,12:30 AM,79,72,78,W,3,0,28.6,0.0,0.0,Fair
2018,7,7,1:00 AM,79,73,83,WSW,3,0,28.6,0.0,0.0,Fair
2018,7,7,1:30 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,2:00 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,2:30 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,3:00 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,3:30 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,4:00 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,4:30 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,5:00 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,5:30 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,6:00 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,7,6:30 AM,77,73,89,CALM,0,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,7,7:00 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,7,7:30 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,8:00 AM,82,73,74,CALM,0,0,28.6,0.0,0.0,Fair
2018,7,7,8:30 AM,84,73,70,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,7,9:00 AM,86,73,66,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2018,7,7,9:30 AM,86,73,66,NE,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,7,10:00 AM,86,73,66,ESE,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,7,10:30 AM,86,72,62,SE,6,0,28.6,0.0,0.0,Partly Cloudy
2018,7,7,11:00 AM,88,72,58,SE,3,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,7,11:30 AM,88,72,58,SSE,5,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,7,12:00 PM,90,73,59,SE,5,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,7,12:30 PM,91,73,55,N,5,0,28.6,0.0,0.0,Partly Cloudy
2018,7,7,1:00 PM,91,73,55,SSE,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,7,1:30 PM,91,73,55,WSW,3,0,28.6,0.0,0.0,Partly Cloudy
2018,7,7,2:00 PM,88,73,62,SSW,13,0,28.6,0.0,0.0,Mostly Cloudy
2018,7,7,2:30 PM,88,73,62,SW,13,0,28.6,0.0,0.0,Mostly Cloudy
