isEdited,rating,review,title,date,userName,developerResponse.id,developerResponse.body,developerResponse.modified
FALSE,3,"1. ใช้แอปของคุณผ่าน iPhone 12 และอัปเดตแอปตลอดนะคะ ปัญหาที่พบคือ เวลาสั่ง Grab Food แล้วได้คนขับแล้ว พอจะส่งข้อความถึงคนขับเพื่อบอกรายละเอียด ต้องพยายามกดตัวรูปข้อความหลายครั้งมากเพราะมักไม่สำเร็จ และจะขึ้นตลอดว่า ""Something went wrong...."" ต้องกดอยู่หลายครั้งกว่าจะสำเร็จ ทำให้ไม่สะดวกในการใช้งานมากค่ะ 

2. คุณได้พัฒนาระบบให้สั่ง Grab Food 1 ครั้ง แต่ไปรับอาหารได้มากกว่า 1 แห่งหรือยังคะ? ถ้ายัง อยากให้พัฒนาตรงนี้ขึ้นมาด้วยค่ะ จะช่วยให้สะดวกยิ่งขึ้น

ขอบคุณค่ะ",การกดเพื่อส่งข้อความถึงคนขับมีปัญหา,2021-01-29 11:53:06,Wonderlife959,20804297,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ แกร็บขอน้อมรับความคิดเห็นในส่วนนี้ เพื่อนำไปพัฒนาและปรับปรุงต่อไปนะคะ ทั้งนี้หากพบปัญหาการใช้งานแอปในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บทำการตรวจสอบได้เลยนะคะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ ,2021-02-02T09:40:34Z
FALSE,5,สะดวกมากเวลามีแกร็บในยามดึก,ชอบค่ะ,2021-01-28 16:38:14,_Jz.,,,
FALSE,5,น่าจะมีเบอโทรของร้านค้า ด้วยเผื่อร้านค้า หยิบของให้ผิด จะได้ ติดตามได้ค่ะ,น่าจะมีเบอโทรของร้านค้า ด้วยเผื่อร้านค้า หยิบของให้ผิด จะได้ ติดตามได้ค่ะ,2021-01-28 13:42:33,นุ้ยหมู,,,
FALSE,4,"ใช้บริการมาปีกว่าๆค่ะ
เริ่มจากใช้ grabcar ตอนไปขอนแก่นสะดวกมาก
กลับมาที่พัก กทม. ร้านอาหารปิดเลยได้ grabfood ใช้ในวันขี้เกียจออกไปไหน

ข้อดีเป็นแอพที่เรียนรู้การใช้งานได้เร็ว
รูปแบบแอพสะอาดตา มีภาพประกอบชัดเจน
มีการปรับปรุงรูปแบบสั่งหลายออเดอร์พร้อมกัน
พนักงานส่วนใหญ่สุภาพ อัธยาศัยดี
ใส่ยูนิฟอร์มและมีกล่องใส่สินค้ารูปแบบเดียวกัน
มีรายอะเอียดการดำเนินการของอาหารที่สั่งดี

ในส่วนคำแนะนำเพิ่มเติมมีดังนี้ค่ะ

- ราคาส่งใน กทม. เริ่มแรกถูกดีค่ะ 10-15 บาท
แต่หลังโควิดปรับค่าส่งขึ้น 20-25 บาท รู้สึกมันต้องคิดเยอะขึ้นเวลาจะสั่งอะไร แบบต้องคิดว่าจะสั่งจำนวนมากค่อยสั่ง ออเดอร์เล็กๆเปลี่ยนใจไปสั่งเซเว่นที่ไม่มีค่าส่งบ่อยมากค่ะ

-พอกลับบ้านแถวนนทบุรี ไม่กล้าสั่ง grabfood เพราะค่าส่ง 50 บาทขึ้นไปค่ะ

-โปรโมชั่นน้อยลง แถมโควต้าหมดเร็วกว่าเดิม

-อยากให้ขึ้นโปรโมชั่นทั้งหมดแล้วกดเลือกได้เลยค่ะ ไม่ต้องพิมพ์ code ให้ยุ่งยาก และให้ระบบคำนวณให้เลยก็ดีค่ะว่าโปรโมชั่นไหนคุ้มค่าที่สุด

-อยากสั่งทีเดียว แต่หาร้านที่มีเครื่องดื่มกับอาหารตามสั่งที่ต้องการยากค่ะ mix and match อาหารก็แพงเกินไป ทำให้เวลาจะสั่งต้องเสียค่าส่ง 2 รอบ
น่าจะมีฟังก์ชั่น สั่งอาหารคาวแล้วขึ้นตัวเลือกร้านอาหารหวานหรือเครื่องดื่มใกล้เคียงให้สั่งแล้วรับมาส่งพร้อมกันค่ะ

-เนื่องจากมีทั้งช่วงที่อยู่กทม.สั่งบ่อย และช่วงอยุ่นนทบุรีไม่ค่อยสั่ง ทำให้ไม่กล้าที่จะสมัครแพ็คเกจเพราะตารางงานไม่แน่นอน อยากให้ปรับเป็นจำนวนครั้งที่สั่งมากขึ้น ราคาส่งถูกลงน่าจะดีค่ะ เหมือนสะสมแต้มแบบร้านกาแฟค่ะ

-gps กับอินเตอร์เน็ตบางครั้งไม่เสถียร ทำให้เหมือนในแอพคนขับยังมาไม่ถึง แต่จริงๆถึงแล้วค่ะ

-มีประสบการณ์การสั่งอาหารที่ทั้งคนสั่งเองและคนขับแกรปไม่รู้สถานที่ร้านอาหารค่ะ เพราะไม่เคยไปทำให้เสียเวลาหาร้านนานค่ะ อยากให้แอพลิเคชั่นเพิ่มวิธีการไปยังร้านแบบละเอียดแก่ผู้ขับแกรปค่ะ

-มีประสบการณ์แอพปักหมุดอัตโนมัติที่อยุ่ปัจจุบันผิดให้ค่ะ 

-ยังไม่เคยสั่งอาหารผิด แต่อยากรู้ว่าถ้าหากมือลั่นสั่งออเดอร์ไป เราจะมีวิธีการยกเลิกอาหารได้ทันทีไหมคะ เพราะไม่เห็นมีปุ่มยกเลิกเหมือนตอนแรกที่ใช้แอพใหม่ๆค่ะ",Grabfood,2021-01-28 07:10:52,ThanaChira,,,
FALSE,1,"กดสั่งไปรายการไม่ขึ้นแต่หักเงิน, สั่งของไปไม่ได้ตามที่ต้องการ แต่ไม่รับผิดชอบใดๆ",แย่,2021-01-28 11:45:43,ควรปรับปรุงและแก้ไขได้แล้ว,20803763,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้แกร็บรบกวนทางคุณผู้ใช้บริการติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบปัญหาดังกล่าวเพิ่มเติมได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-02T09:22:25Z
FALSE,2,Why suddenly my app is all in Thai? I dont know where to update it.,Please update language to English,2021-01-28 05:24:18,ChoosyJ,20804079,You can change the language via the setting menu on your device by the following steps; Go to setting > Grab > Preferred language. And if you need any further assistance. Please drop us a message via our social media platforms or contact us via call centre. Thank you.,2021-02-02T09:32:14Z
FALSE,5,บริการดี พูดจาดี ขอให้บริการแบบนี้ตลอดไปนะจ้า,คุ้มค่า ปลอดภัย,2021-01-27 23:52:25,kummoontanuznee,,,
FALSE,5,App โอเค บริการ โอเค ส่วนลด โอเค ทุกอย่างโอเค,ดีงาม,2021-01-27 13:12:20,B BAO,,,
FALSE,5,สะดวก ง่าย คล่องแคล่ว ว่องไว ทันใจ ทุกสถานการณ์!,โชคดีที่มีเธอ.,2021-01-26 09:40:08,montienonos,,,
FALSE,3,จะเรียก taxi หาเมนูไม่เจอ,จะเรียก taxi หาเมนูไม่เจอ,2021-01-27 12:39:41,Mmooku,20804239,แกร็บสวัสดีค่ะ แกร็บแนะนำให้ติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบเพิ่มเติมนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-02T09:38:36Z
FALSE,4,อยากให้แอพบังคับร้านและคนขับใส่เบอร์โทรศัพท์ไว้ในช่องทางติดต่อ ลูกค้าจะได้ติดต่อโดยตรง ไม่ต้องเสียเวลามานั่งส่งเมลเวลามีปัญหา,เบอร์โทรร้านและคนขับ,2021-01-27 01:52:14,Vigooo1234,,,
FALSE,1,พอใช้Grab pay บอกตั้งพิน พอยืนยันอีเมล ก็เมลเดิมที่สมัคร แต่บอกว่าเมลไม่ถูกต้อง แล้วคือเงินในนัน้จัถอนคืนยังไง ทำตั้งหลายรอบก็ไม่ได้,แอบมีปัญหาหรือป่าว,2021-01-26 17:39:21,Withawin247,20803669,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบปัญหาดังกล่าวเพิ่มเติมได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-02T09:19:01Z
FALSE,4,คือศูนย์ช่วยเหลือควรมีแบบเบอร์โทรอะเอาจริงๆ เป็นเมลล์คือไม่ต้องกงต้องกินกันพอดี กว่าจะติดต่อกันได้ไปไหนต่อไหนแล้ว,ขอเถอะ,2021-01-26 13:48:22,คนรอกินไอติม,,,
FALSE,3,ใช้บริการ grab food เป็นเวลา 2 ปีกว่าพบว่าการส่งสินค้ามีการตกหล่นบ่อย ไม่ครบบ้าง ผิดออเดอร์บ้าง ต้องให้ลูกค้าเสียเวลาไปร้องเรียน ครั้งนึงเคยใช้คะแนนเป็นส่วนลดค่าส่ง อยู่ ๆ grab rider ก็กด cancel ทำให้เราเสีย คะแนนไปเฉย ๆ ทาง app ก็ไม่มีการคืนคะแนนให้ งงมาก เอาเปรียบลูกค้านะคะแบบนี้ อยากให้ปรับปรุงด้วยค่ะ ความรอบคอบของ rider แล้วก็ระบบของ app,ส่งสินค้าตกหล่นบ่อย,2021-01-26 12:23:06,Moodaeng Phatthranit,20804224,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้โดยปกติแล้วหากมีการแลกคะแนนรีวอร์ดเป็นส่วนลดเรียบร้อยแล้ว แต่คำสั่งซื้อเที่ยวดังกล่าวถูกยกเลิก ส่วนลดดังกล่าวจะยังสามารถใช้งานได้ตามปกติกับการใช้บริการครั้งถัดไปนะคะ โดยทางคุณผู้ใช้บริการสามารถตรวจสอบส่วนลดดังกล่าวได้ในเมนู รีวอร์ด > รีวอร์ดของฉัน เลยนะคะ หรือสามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบเพิ่มเติมได้เลยค่ะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-02T09:37:46Z
FALSE,5,ลงตัวทุกอย่าง,ดีค่ะ,2021-01-26 08:56:09,สมสมสม,,,
FALSE,5,ถ้าเทียบกับเจ้าอื่น แอปนี้ดีที่สุดละ,ดีที่สุดในแอปสั่งอาหาร,2021-01-25 10:58:12,Lion Reviewer,,,
FALSE,1,Pin ชอบเคลื่อนไปอีกหมู่บ้านค่ะ แย่มาก,??,2021-01-25 12:16:23,Liryth,20803530,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกด้วยนะคะ ในกรณีที่หมุดในแอปไม่ตรง แกร็บแนะนำให้ส่งเรื่องเข้ามาทางศูนย์ช่วยเหลือในหัวข้อ การเดินทาง > รายงานปัญหาเกี่ยวกับแผนที่และสถานที่ > รายงานปัญหาเกี่ยวกับสถานที่ เพื่อให้ทางฝ่ายที่เกี่ยวข้องทำการตรวจสอบและแก้ไขนะคะ และหากต้องการให้แกร็บช่วยเหลือในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH ได้เลยนะคะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-02T09:15:29Z
FALSE,5,ใช้งานง่ายที่สุดเท่าที่เคยใช้มาแล้วค่ะ ผู้ให้บริการส่วนใหญ่มีความสุภาพมากๆ ประทับใจ,ดี,2021-01-25 05:04:08,PimmyNyggg,,,
FALSE,5,ใช้บริการมา3เดือนแล้วคะ เป็นแอพที่ดีมากคะ  ถึงแม้ค่าอาหารทางร้านจะราคา55ขึ้นไป แต่ก็เข้าใจ เพราะทางเเกรบหัก%กับทางร้านค้า ร้านค้าจึงขายแพงกว่าราคาหน้าร้านคะ,ชอบมาก,2021-01-25 04:32:07,พัชริดา มัคสิงห์,,,
FALSE,5,บางครั้งระบบมีปัญหาบ้าง ผู้ช่วยเหลือก็สามารถช่วยแก้ปได้อย่างรวดเร็วทันใจ,แก้ปัญหาได้อย่างรวดเร็ว,2021-01-24 11:08:03,Ornrachata,,,
FALSE,5,So far So good ????,Recommended A+,2021-01-24 10:28:54,DJ Artin,,,
FALSE,2,Grab chat ใช้ได้บ้างไม่ได้บ้างต้องลบลงใหม่ตลอด,บัคเยอะ,2021-01-24 10:52:24,Thehelperz,20659927,แกร็บสวัสดีค่ะ เบื้องต้นแกร็บแนะนำให้อัปเดตแอปให้เป็นเวอร์ชันล่าสุด รวมถึงลบแอปและติดตั้งใหม่ดูอีกครั้งก่อนนะคะ แต่หากยังพบปัญหาการใช้งานแอปเช่นเดิม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บช่วยเหลือเพิ่มเติมได้เลยค่ะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-01-26T13:33:46Z
FALSE,5,This app helps us a lot during quarantine period of 14 days.,good app you should have!,2021-01-23 10:55:38,Rachellpc,,,
FALSE,4,ส่วนลดหายไปเยอะ,ดีหมด,2021-01-24 05:54:47,Gutmon,,,
FALSE,5,อยากไปโหลดใช้กันนะ สั่งอาหารได้ไม่ตรงตามที่สั่งมาหลายรอบละ ละเวลาจะร้องเรียนก้ไม่มีที่ไห้ร้องเรียน ห่วยมาก,ห่วยแตก,2021-01-23 07:24:30,ห่วยแตกกมาก,,,
FALSE,3,ทำไมค่าส่งแพงจังงง หรือแถวบ้านไม่ค่อยมี แกร็ป,ค่าส่ง,2021-01-23 06:17:54,อะนะงืมๆ,20660228,แกร็บสวัสดีค่ะ โดยปกติแล้วค่าส่งจะมีการปรับเปลี่ยนไปตามปัจจัยหลายอย่างในขณะที่เรียกใช้บริการ เช่น ช่วงเวลา สภาพการจราจร สภาพอากาศ ปริมาณความต้องการใช้ เป็นต้นค่ะ โดยระบบจะนำปัจจัยดังกล่าวมาคำนวณค่าส่งให้อัตโนมัตินะคะ จึงเป็นเหตุให้ค่าส่งมีการปรับสูงขึ้นได้ค่ะ อย่างไรแล้วแกร็บขอน้อมรับความคิดเห็นในส่วนนี้ เพื่อนำไปพัฒนาและปรับปรุงต่อไปนะคะ ทั้งนี้หากต้องการให้แกร็บช่วยเหลือในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH ได้เลยนะคะ หรือติดต่อ Call Centre ผ่านศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-01-26T13:46:18Z
FALSE,5,ของหมดโทรถาม ส่วนลดเยอะ ไรเดอร์ดี ส่งของเร็ว. คุณภาพเขาดีจริงๆ.,คุณภาพจริงๆ,2021-01-21 18:16:53,Annwachida,,,
FALSE,4,ใช้ง่าย แต่แก้แมพมั่วนิดหน่อยค่ะ ปักหมุดที่บ้านไม่เคยได้เลย ไปปักบ้านตรงข้ามตลอด เศร้า เรามันไม่มีตัวตน ??,ใช้ง่ายดีค่ะ,2021-01-23 05:25:31,Mimiorii,,,
FALSE,1,ไม่รู้ต้องทำยังไง แก้ไขที เป็นมานานแล้ว,Grab food ไม่สามารถแชทหาไรเดอร์ได้,2021-01-23 05:14:59,Chatreekomaland,20659847,แกร็บสวัสดีค่ะ เบื้องต้นแกร็บแนะนำให้อัปเดตแอปให้เป็นเวอร์ชันล่าสุด รวมถึงลบแอปและติดตั้งใหม่ดูก่อนนะคะ แต่หากยังพบปัญหาการใช้งานแอปเช่นเดิม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บช่วยเหลือเพิ่มเติมได้เลยค่ะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-01-26T13:30:35Z
FALSE,4,"เวลาเปิดพิกัดยังไม่ตรงค่ะ ต้องคอยปรับเองตลอด
ไม่ค่อยมีโค้ดส่วนลด",พิกัดพื้นที่,2021-01-23 04:06:58,natsuda s.,,,
FALSE,4,โอเคแหละ อยู่ด้วยกันมานาน แล้ว โปรน้อยลง?????? แต่คุณภาพ ก็ดีเหมือนเดิม,โปรน้อยลง น่าจะมี point redeem เด็ดๆ,2021-01-22 14:42:19,Ariida,,,
FALSE,1,สั่งของเเล้วแอปหาคนขับไม่เจอ,สั่งของไม่ได้,2021-01-22 13:31:38,น๊อคตค,20659827,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้แกร็บขออนุญาตแจ้งว่า โดยปกติแล้วปริมาณพาร์ทเนอร์คนขับที่พร้อมรับงานอยู่นั้น จะขึ้นอยู่กับปัจจัยต่างๆ เช่น ช่วงเวลาที่เรียกใช้บริการ และพื้นที่ที่เรียกใช้บริการ เป็นต้นค่ะ อย่างไรแล้วแกร็บขอน้อมรับความคิดเห็นในส่วนนี้ เพื่อนำไปพัฒนาและปรับปรุงต่อไปนะคะ และหากต้องการให้แกร็บช่วยเหลือในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH ได้เลยนะคะ หรือติดต่อ Call Centre ผ่านศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-01-26T13:29:51Z
FALSE,1,ทั้งๆที่เคยซื้ออยู่ตลอดอยู่ดีๆมีปัญหาระยะทางมั่วทุกร้าน ขางร้านจากระยะจริง2กิโลค่าส่ง10บาท อยู่ดีๆเพิ่มเอง3-4โล ค่าส่งพุ่งเป็น20-30 บางร้านแค่5กิโลเพิ่มเป็น9กิโลค่าส่งเกือบร้อย แย่มาก อัพทุกครั้ง รีใหม่ก็ไม่ได้ ล่าสุดยืนยันบันทึกสถานที่ปักหมุดไม่ได้ ต้องเปลี่ยนไปใช้Line man กับ Food panda มากขึ้น,Grabfood ระยะทางมั่ว เพิ่มค่าส่ง,2021-01-22 04:00:47,Yeanspp,20659759,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบปัญหาดังกล่าวเพิ่มเติมได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-01-26T13:27:18Z
FALSE,3,แทบทุกครั้งที่คนส่งขิงโทรผ่านแกร๊บ จะไม่ได้ยินเสียงเลย ควรปรับปรุงด่วน,ระบบการโทรศัพท์ของแกร๊บแย่มาก,2021-01-22 02:24:56,Pee. S.,20660170,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบปัญหาดังกล่าวเพิ่มเติมได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-01-26T13:44:12Z
FALSE,2,"เมื่อก่อนใช้ grab food เพราะสามารถประมาณเวลาได้รับของได้
แต่เดี๋ยวนี้จะพ่วงหลาย order แทบทุกครั้ง
ทำให้คนขับต้องไปส่งหลายที่
หลายครั้งที่ผู้สั่งไม่สายจะมีเวลารอได้",การรวมหลายคำสั่งซื้อ ทำให้จัดส่งช้ามาก,2021-01-22 01:06:56,Wiroonc,20659901,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ แกร็บขอน้อมรับความคิดเห็นในส่วนนี้ เพื่อนำไปพัฒนาและปรับปรุงต่อไปนะคะ ทั้งนี้หากพบปัญหาการใช้งานแอปในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บทำการตรวจสอบได้เลยนะคะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ ,2021-01-26T13:32:35Z
FALSE,5,ใช้ง่าย ไม่ยุ่งยาก,ดีงาม,2021-01-21 04:57:32,pOupEi,,,
FALSE,4,"ปักหมุดที่บ้านไม่ได้ แอปเลื่อนไปปักบนถนนให้แทน คนขับมาว่าเรา บอกทำไมพี่ปักบนถนน (อีหยังนิ)

อยากให้มี order อาหาร ล่วงหน้าด้วย เพราะบางทีจะไม่ว่าง order หน้างาน ทำให้ยิ่งได้อาหารช้าไปอีก

อยากดูคอมเม้นแต่ละร้านด้วยค่ะ บางทีมีแต่ดาวก็บอกไม่ได้ว่าอาหารดีจริงมั้ย",ปักหมุดไม่ได้,2021-01-21 09:50:55,fone116,,,
FALSE,1,"ระบบ ""แบช"" ของ grabfood
- เก็บค่าส่งเต็ม (แต่ให้ rider รับงานพร้อมกัน ไปส่งอาหารลูกค้าคนอื่นก่อน ทำให้มาถึงเราช้ามาก)
- ถ้ามีการแชร์เส้นทาง ค่าส่งของลูกค้า ในครั้งนั้นๆ ควรแชร์กันไหม? ไม่ใช่เก็บเต็มเท่าเดิม
- การเก็บค่าส่งเต็ม ควรจะเป็นการส่งตรงจากร้านมาถึงลูกค้าเลยรึเปล่า?
- ควรมีออปชั่นให่ลูกค้าเลือกไหม? ว่าอยากให้แชร์ค่าส่งเส้นทางเดียวกัน(รอนานขึ้น ค่าส่งลดลง) หรือ ไม่อยาก (ได้ของไวตามปกติ ค่าส่งเท่าเดิม)
- การบังคับเลือก ""แบช"" คนขับได่เงินเพิ่ม แอพได้%เพิ่ม ลูกค้าคนที่ 2,3...4 ได้ของช้าลง เป็นการเอาเปรียบลูกค้าหรือไม่?
- ระบบ support ไม่สามารถชี้แจ้งประเด็นนี่ได้อย่างตรงไปตรงมา ได้แต่อธิบายว่า ระบบ""แบช"" คืออะไร แต่ก็ไม่ตอบคำถาม
- เข้าใจว่าทำธุรกิจ ต้องการลดcost เพิ่มprofit แต่แบบนี่เหมือนบีบให้ย้ายค่ายไปใช้เจ้าอื่นหรือเปล่า ว่าถ้ารับการเอาเปรียบจากระบบ ""แบช"" ไม่ได้ ก็ไปใช้เจ้าอื่นซะ

ปรับปรุงนะครับ
ปล.คอมเม้นจากลูกค้าประจำ ที่เริ่มคิดจะหาทางเลือกอื่น",บังคับใช้ส่งแบบ แบช โดยไม่มีการแจ้งล่วงหน้า,2021-01-21 05:00:09,LK-4760-2906,20659734,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ แกร็บขอน้อมรับความคิดเห็นในส่วนนี้ เพื่อนำไปพัฒนาและปรับปรุงต่อไปนะคะ ทั้งนี้หากพบปัญหาการใช้งานแอปในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บทำการตรวจสอบได้เลยนะคะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ ,2021-01-26T13:26:12Z
FALSE,1,โปรโมชั่นมีให้แต่ลูกค้าใหม่ new user ส่วนลูกค้าใช้งานมาเป็นปี ใช้บริการจนได้เป็นPlatinum ไม่เห็นได้ส่วนลดหรือโปรโมชั่นที่หน้าสนใจเท่าลูกค้าใหม่ คำถามคือเป็นPlatinum แล้วยังไงต่อ?,Platinum privilege,2021-01-21 04:58:00,nsjgfhsjobdgjjssgjs,20659669,แกร็บสวัสดีค่ะ ในส่วนนี้สามารถตรวจสอบโปรโมชันได้ทางกล่องข้อความในแอปเลยนะคะ โดยแกร็บจะมีโปรโมชันใหม่ๆ ออกมาแน่นอนค่ะ หรือสามารถตรวจสอบได้ในเมนูรีวอร์ดของฉัน (My Rewards) โดยกดไปที่เมนู รีวอร์ด (Rewards) > รีวอร์ดของฉัน (My Rewards) ได้เช่นกันค่ะ,2021-01-26T13:24:10Z
FALSE,5,"เท่าที่เจอช่วงหลังๆมานี้นะคะ เเก๊บรับงานซ้อนเยอะค่ะ ทำให้ตัวอาหาร ไม่อร่อยเลย เล่น โปเตโต้ คอนเน่อ กว่าจะมาถึง ใช้เวลานานมาก ทั้งๆที่ หมู่บ้านอยู่ข้างๆ เวสเกต กว่าจะมาถึง เหี่ยวมาก ถ้าเปนเมื่อก่อน ไม่รับงานซ้อน ไม่มีปัญหาเรื่องนี้เลย
อีกเรื่องคือ สั่งชานมไข่มุกของ ดิ เเอลี่ เมื่อก่อน  เเป๊บๆมา น้ำเเข็งไม่ละลายเยอะเท่าไหร่ ล่าสุด พอเเก๊บได้ของ มาเเล้ว ไม่ตรงมาส่งที่บ้านค่ะ แวะไปซื้อของเพิ่ม กว่าจะมาถึง น้ำเเข็งละลายไปเยอะเลย ทำให้ ไม่อยากใช้บริการเเล้ว ทั้งๆที่ บริการดีนะคะ เเต่เรื่องด้วยการรับงานซ้อน ไม่โอเครเลยค่ะ ทำให้ช่วงหลังๆ ไม่อยากใช้บริการเลย เพราะได้ของที่ไม่อร่อยเลย เสียความรู้สึก",เรื่องรับงานซ้อนของตัวเเก๊บ,2021-01-20 06:58:55,เดอเนอ,,,
FALSE,4,หมุดที่ปักจากมือถือเราไปขึ้นที่คนขับคนละที่กัน ช่วงหลังๆนี้คือทุกครั้งเลย และบางทีคนขับก็จะเหวี่ยงใส่ซึ่งไม่ใช่ความผิดลูกค้านะ Grab ควรปรับปรุงแอ็พเรื่องปักหมุดที่อยู่ให้ถูกต้อง,Delivery ดี แต่หมุดที่ปักที่อยู่ไม่ค่อยตรง,2021-01-21 04:45:52,Chi_ka_bu,,,
FALSE,1,ห่วยมาก,ห่วยมาก,2021-01-21 01:34:28,กกกกกกดเ่ยจบ,20659521,แกร็บสวัสดีค่ะ หากพบปัญหาการใช้งานแอปในด้านใด สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บช่วยเหลือเพิ่มเติมได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-01-26T13:18:44Z
FALSE,3,ตอนที่ให้อัพเดทแอพ สามารถทำแบบกดอัพเดทที่หลังได้มั้ยคะ บ้างทีก็รีบแล้วบ้างทีเน็ตก็ไม่เร็ว แล้วทำให้ต้องมาอัพเดทก่อนถึงจะได้เรียก แจ้งให้เสนอปรับปรุงครั้งต่อไปนะคะ,อัพเดทแอพ,2021-01-20 17:59:13,lppjh,20659999,แกร็บสวัสดีค่ะ แกร็บขอน้อมรับความคิดเห็นในส่วนนี้ เพื่อส่งต่อไปยังฝ่ายที่เกี่ยวข้องให้ทำการพัฒนาและปรับปรุงต่อไปนะคะ อย่างไรแล้วหากพบปัญหาการใช้งานแอปในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บทำการตรวจสอบได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-01-26T13:36:39Z
